Timestamp,Substation_ID,Asset_ID,Voltage_V,Current_A,Power_kW,Frequency_Hz,Energy_Consumed_kWh,Load_Type,Fault_Event,Reconfig_Action,Asset_Type
5/1/2025 8:08,SS_002,SW_01,227.1,11.77,2.67,50.33,0.0445,Commercial,None,None,Switch
5/1/2025 8:09,SS_001,TR_01,231.97,6.41,1.49,50.09,0.0248,Commercial,None,None,Transformer
5/1/2025 8:10,SS_002,SW_01,235.98,8.17,1.93,49.97,0.0322,Industrial,None,None,Switch
5/1/2025 8:11,SS_001,SM_01,230.07,7.65,1.76,50.13,0.0293,Industrial,None,None,SmartMeter
5/1/2025 8:12,SS_001,SW_01,229.4,11.26,2.58,49.82,0.043,Industrial,None,None,Switch
5/1/2025 8:13,SS_002,SW_01,227.81,12.17,2.77,49.93,0.0462,Industrial,None,None,Switch
5/1/2025 8:14,SS_002,SW_01,238.63,8.8,2.1,50.04,0.035,Industrial,None,None,Switch
5/1/2025 8:15,SS_001,SW_01,234.66,5.74,1.35,49.65,0.0225,Residential,None,None,Switch
5/1/2025 8:16,SS_002,TR_01,222.37,13.79,3.07,49.89,0.0512,Commercial,None,None,Transformer
5/1/2025 8:17,SS_002,SW_01,242.79,8.31,2.02,50.04,0.0337,Industrial,Overload,Load_Balance,Switch
5/1/2025 8:18,SS_001,TR_01,237.71,16.02,3.81,50.41,0.0635,Commercial,None,None,Transformer
5/1/2025 8:19,SS_001,SW_01,236.04,13.07,3.09,50.12,0.0515,Commercial,None,None,Switch
5/1/2025 8:20,SS_001,SW_01,233.89,8.35,1.95,49.84,0.0325,Commercial,Outage,Load_Balance,Switch
5/1/2025 8:21,SS_002,SM_01,229.98,9.49,2.18,49.91,0.0363,Industrial,None,None,SmartMeter
5/1/2025 8:22,SS_001,SW_01,233.48,12.87,3,50.02,0.05,Commercial,None,None,Switch
5/1/2025 8:23,SS_002,TR_01,237.39,6.57,1.56,49.96,0.026,Industrial,None,None,Transformer
5/1/2025 8:24,SS_002,SM_01,226.42,4.4,1,49.98,0.0167,Residential,None,None,SmartMeter
5/1/2025 8:25,SS_002,SW_01,229.39,14.54,3.34,50.13,0.0557,Industrial,None,None,Switch
5/1/2025 8:26,SS_001,SW_01,224.88,15.56,3.5,50.24,0.0583,Industrial,Outage,Load_Balance,Switch
5/1/2025 8:27,SS_001,SM_01,232.91,9.32,2.17,49.81,0.0362,Residential,None,None,SmartMeter
5/1/2025 8:28,SS_001,TR_01,228.14,13.27,3.03,50.38,0.0505,Residential,None,None,Transformer
5/1/2025 8:29,SS_002,SW_01,237.72,8.53,2.03,49.78,0.0338,Industrial,None,None,Switch
5/1/2025 8:30,SS_002,SW_01,230.7,4.69,1.08,50.06,0.018,Industrial,None,None,Switch
5/1/2025 8:31,SS_001,SW_01,229.26,8.6,1.97,49.68,0.0328,Residential,None,None,Switch
5/1/2025 8:32,SS_002,SM_01,232.57,8.4,1.95,49.77,0.0325,Commercial,None,None,SmartMeter
5/1/2025 8:33,SS_001,TR_01,215.64,9.92,2.14,50.35,0.0357,Industrial,None,None,Transformer
5/1/2025 8:34,SS_001,TR_01,238.31,8.63,2.06,49.88,0.0343,Residential,Outage,Load_Balance,Transformer
5/1/2025 8:35,SS_001,SW_01,232.34,7,1.63,50.06,0.0272,Industrial,None,None,Switch
5/1/2025 8:36,SS_002,SW_01,233.83,13.68,3.2,49.98,0.0533,Residential,None,None,Switch
5/1/2025 8:37,SS_002,TR_01,228.98,7.37,1.69,49.83,0.0282,Residential,None,None,Transformer
5/1/2025 8:38,SS_002,TR_01,228.87,11.1,2.54,50.18,0.0423,Residential,None,None,Transformer
5/1/2025 8:39,SS_002,SW_01,225.98,14.48,3.27,49.95,0.0545,Commercial,None,None,Switch
5/1/2025 8:40,SS_001,SW_01,229.89,7.76,1.78,49.52,0.0297,Commercial,None,None,Switch
5/1/2025 8:41,SS_002,SW_01,234.42,12.21,2.86,49.94,0.0477,Industrial,None,None,Switch
5/1/2025 8:42,SS_002,SM_01,230.33,11.55,2.66,49.69,0.0443,Commercial,UnderVoltage,Load_Balance,SmartMeter
5/1/2025 8:43,SS_001,SM_01,227.35,12.38,2.81,49.75,0.0468,Commercial,None,None,SmartMeter
5/1/2025 8:44,SS_001,SM_01,231.47,5.93,1.37,50.09,0.0228,Industrial,None,None,SmartMeter
5/1/2025 8:45,SS_002,TR_01,229.82,5.15,1.18,50.23,0.0197,Commercial,None,None,Transformer
5/1/2025 8:46,SS_002,SW_01,226.33,7.57,1.71,50.04,0.0285,Industrial,None,None,Switch
5/1/2025 8:47,SS_001,SW_01,235.74,6.95,1.64,50.01,0.0273,Industrial,None,None,Switch
5/1/2025 8:48,SS_002,TR_01,232.14,12.08,2.8,50.04,0.0467,Residential,None,None,Transformer
5/1/2025 8:49,SS_002,SW_01,228.16,7.52,1.72,50.02,0.0287,Residential,None,None,Switch
5/1/2025 8:50,SS_001,SW_01,224.64,1.24,0.28,50.09,0.0047,Industrial,Outage,Load_Balance,Switch
5/1/2025 8:51,SS_002,TR_01,234.52,2.91,0.68,49.8,0.0113,Residential,None,None,Transformer
5/1/2025 8:52,SS_001,TR_01,233.1,16.17,3.77,50,0.0628,Industrial,None,None,Transformer
5/1/2025 8:53,SS_002,TR_01,226.36,9.45,2.14,50.27,0.0357,Industrial,None,None,Transformer
5/1/2025 8:54,SS_001,TR_01,226.77,7.6,1.72,49.9,0.0287,Commercial,None,None,Transformer
5/1/2025 8:55,SS_002,TR_01,225.23,10.37,2.34,50.32,0.039,Industrial,None,None,Transformer
5/1/2025 8:56,SS_002,SW_01,231.62,9.24,2.14,49.94,0.0357,Industrial,None,None,Switch
5/1/2025 8:57,SS_002,SM_01,222.18,12.65,2.81,49.98,0.0468,Industrial,None,None,SmartMeter
5/1/2025 8:58,SS_002,SW_01,229.1,19.58,4.49,50.06,0.0748,Commercial,Overload,Load_Balance,Switch
5/1/2025 8:59,SS_001,SW_01,226.24,8.72,1.97,50.23,0.0328,Residential,None,None,Switch
5/1/2025 9:00,SS_001,SW_01,230.57,5.69,1.31,50.18,0.0218,Residential,None,None,Switch
5/1/2025 9:01,SS_001,SM_01,226.66,15.62,3.54,50.22,0.059,Commercial,Overload,Load_Balance,SmartMeter
5/1/2025 9:02,SS_001,TR_01,227.76,13.84,3.15,50.01,0.0525,Industrial,Outage,Load_Balance,Transformer
5/1/2025 9:03,SS_002,SW_01,234.26,11.45,2.68,49.83,0.0447,Commercial,None,None,Switch
5/1/2025 9:04,SS_002,SM_01,226.78,13.09,2.97,49.93,0.0495,Industrial,None,None,SmartMeter
5/1/2025 9:05,SS_001,SW_01,227.98,7.13,1.63,50.08,0.0272,Residential,None,None,Switch
5/1/2025 9:06,SS_002,TR_01,240.31,6.8,1.63,50,0.0272,Residential,None,None,Transformer
5/1/2025 9:07,SS_002,SM_01,237.06,9.76,2.31,50.09,0.0385,Commercial,None,None,SmartMeter
5/1/2025 9:08,SS_002,SW_01,224.69,11.28,2.53,49.96,0.0422,Residential,None,None,Switch
5/1/2025 9:09,SS_001,SM_01,234.93,13.56,3.19,50.52,0.0532,Commercial,None,None,SmartMeter
5/1/2025 9:10,SS_002,TR_01,232.9,10.98,2.56,50.04,0.0427,Commercial,None,None,Transformer
5/1/2025 9:11,SS_002,SW_01,228.23,11.02,2.52,49.94,0.042,Industrial,None,None,Switch
5/1/2025 9:12,SS_001,TR_01,230.84,13.95,3.22,49.8,0.0537,Industrial,None,None,Transformer
5/1/2025 9:13,SS_002,SM_01,235.7,13.95,3.29,49.98,0.0548,Residential,None,None,SmartMeter
5/1/2025 9:14,SS_001,SM_01,219.39,8.18,1.79,50.26,0.0298,Industrial,None,None,SmartMeter
5/1/2025 9:15,SS_002,TR_01,229.89,7,1.61,49.9,0.0268,Residential,None,None,Transformer
5/1/2025 9:16,SS_001,TR_01,234.2,11.64,2.73,49.95,0.0455,Residential,None,None,Transformer
5/1/2025 9:17,SS_002,SM_01,228.17,8.82,2.01,49.82,0.0335,Residential,Overload,Load_Balance,SmartMeter
5/1/2025 9:18,SS_001,SM_01,238.08,9.03,2.15,50.24,0.0358,Residential,None,None,SmartMeter
5/1/2025 9:19,SS_001,SM_01,237.61,12.99,3.09,49.91,0.0515,Residential,None,None,SmartMeter
5/1/2025 9:20,SS_001,SW_01,232.02,9.93,2.3,49.82,0.0383,Industrial,None,None,Switch
5/1/2025 9:21,SS_001,SM_01,231.62,6.46,1.5,50.24,0.025,Residential,None,None,SmartMeter
5/1/2025 9:22,SS_001,TR_01,227.68,10.6,2.41,50.06,0.0402,Residential,None,None,Transformer
5/1/2025 9:23,SS_002,TR_01,228.71,11.76,2.69,49.91,0.0448,Residential,None,None,Transformer
5/1/2025 9:24,SS_002,SW_01,234.36,5.96,1.4,50.03,0.0233,Residential,None,None,Switch
5/1/2025 9:25,SS_001,TR_01,239.69,7,1.68,49.86,0.028,Commercial,None,None,Transformer
5/1/2025 9:26,SS_002,SM_01,232.57,10.54,2.45,50.07,0.0408,Residential,None,None,SmartMeter
5/1/2025 9:27,SS_002,TR_01,232.45,11.9,2.77,50.22,0.0462,Commercial,None,None,Transformer
5/1/2025 9:28,SS_002,TR_01,232.05,9.28,2.15,50.13,0.0358,Residential,None,None,Transformer
5/1/2025 9:29,SS_001,TR_01,239.5,9.6,2.3,49.81,0.0383,Commercial,None,None,Transformer
5/1/2025 9:30,SS_001,SW_01,235.54,9.64,2.27,49.57,0.0378,Residential,None,None,Switch
5/1/2025 9:31,SS_001,SM_01,234.24,8.39,1.97,49.98,0.0328,Commercial,None,None,SmartMeter
5/1/2025 9:32,SS_001,TR_01,231.66,10.57,2.45,50.14,0.0408,Residential,None,None,Transformer
5/1/2025 9:33,SS_001,SW_01,227.82,11.54,2.63,49.95,0.0438,Residential,None,None,Switch
5/1/2025 9:34,SS_001,SW_01,233.69,11.85,2.77,49.81,0.0462,Residential,UnderVoltage,Load_Balance,Switch
5/1/2025 9:35,SS_001,TR_01,235.43,8.39,1.98,50.16,0.033,Industrial,Overload,Load_Balance,Transformer
5/1/2025 9:36,SS_002,TR_01,231.84,15.51,3.6,49.96,0.06,Industrial,None,None,Transformer
5/1/2025 9:37,SS_001,SM_01,228.25,9.94,2.27,49.94,0.0378,Industrial,None,None,SmartMeter
5/1/2025 9:38,SS_002,TR_01,234,5.15,1.21,49.79,0.0202,Residential,None,None,Transformer
5/1/2025 9:39,SS_002,SW_01,224.66,12.85,2.89,50.34,0.0482,Industrial,None,None,Switch
5/1/2025 9:40,SS_002,TR_01,229.48,9.49,2.18,50.01,0.0363,Residential,None,None,Transformer
5/1/2025 9:41,SS_002,SW_01,235.81,7.22,1.7,50.05,0.0283,Commercial,None,None,Switch
5/1/2025 9:42,SS_001,SW_01,234.88,11.5,2.7,50.04,0.045,Commercial,None,None,Switch
5/1/2025 9:43,SS_001,TR_01,235.01,1.89,0.44,50.14,0.0073,Industrial,Overload,Load_Balance,Transformer
5/1/2025 9:44,SS_002,TR_01,226.73,4.51,1.02,50.1,0.017,Commercial,None,None,Transformer
5/1/2025 9:45,SS_002,TR_01,236.87,9.59,2.27,50.19,0.0378,Industrial,None,None,Transformer
5/1/2025 9:46,SS_002,SW_01,238.06,13.94,3.32,50.33,0.0553,Commercial,None,None,Switch
5/1/2025 9:47,SS_001,SM_01,233.71,10.23,2.39,49.68,0.0398,Commercial,Outage,Load_Balance,SmartMeter
5/1/2025 9:48,SS_001,SW_01,228.77,7.47,1.71,50.43,0.0285,Residential,None,None,Switch
5/1/2025 9:49,SS_002,TR_01,229.12,10.37,2.38,50.11,0.0397,Residential,None,None,Transformer
5/1/2025 9:50,SS_001,TR_01,230.22,15.09,3.47,49.88,0.0578,Commercial,None,None,Transformer
5/1/2025 9:51,SS_001,SW_01,230.97,7.77,1.79,49.74,0.0298,Commercial,None,None,Switch
5/1/2025 9:52,SS_001,TR_01,226.94,9.89,2.24,49.91,0.0373,Residential,None,None,Transformer
5/1/2025 9:53,SS_001,TR_01,226.54,5.78,1.31,49.98,0.0218,Residential,Overload,Load_Balance,Transformer
5/1/2025 9:54,SS_002,SW_01,222.48,12.28,2.73,50.02,0.0455,Industrial,None,None,Switch
5/1/2025 9:55,SS_002,SW_01,222.71,9.07,2.02,49.85,0.0337,Commercial,None,None,Switch
5/1/2025 9:56,SS_001,SW_01,231.6,14.02,3.25,49.62,0.0542,Residential,Outage,Load_Balance,Switch
5/1/2025 9:57,SS_002,SW_01,230.58,9.52,2.2,50.13,0.0367,Industrial,UnderVoltage,Load_Balance,Switch
5/1/2025 9:58,SS_001,TR_01,231.07,7.74,1.79,49.94,0.0298,Residential,None,None,Transformer
5/1/2025 9:59,SS_001,TR_01,226.02,13.23,2.99,50,0.0498,Commercial,None,None,Transformer
5/1/2025 10:00,SS_002,SW_01,239.51,9.82,2.35,49.86,0.0392,Residential,None,None,Switch
5/1/2025 10:01,SS_001,SM_01,222.43,4.59,1.02,49.68,0.017,Residential,None,None,SmartMeter
5/1/2025 10:02,SS_002,TR_01,231.34,11.53,2.67,49.68,0.0445,Commercial,None,None,Transformer
5/1/2025 10:03,SS_001,SM_01,234.48,8.55,2,50.03,0.0333,Industrial,Outage,Load_Balance,SmartMeter
5/1/2025 10:04,SS_002,SW_01,238.06,12.69,3.02,49.95,0.0503,Commercial,None,None,Switch
5/1/2025 10:05,SS_002,TR_01,225.54,3.54,0.8,49.86,0.0133,Industrial,None,None,Transformer
5/1/2025 10:06,SS_001,TR_01,228.94,7.04,1.61,49.97,0.0268,Commercial,None,None,Transformer
5/1/2025 10:07,SS_001,SM_01,230.38,9.33,2.15,49.87,0.0358,Commercial,None,None,SmartMeter
5/1/2025 10:08,SS_002,SM_01,230.84,11.33,2.62,49.78,0.0437,Commercial,None,None,SmartMeter
5/1/2025 10:09,SS_001,TR_01,237.05,9.7,2.3,50,0.0383,Residential,UnderVoltage,Load_Balance,Transformer
5/1/2025 10:10,SS_001,SM_01,233.54,10.7,2.5,50.19,0.0417,Commercial,None,None,SmartMeter
5/1/2025 10:11,SS_002,TR_01,231.44,8.16,1.89,50.07,0.0315,Industrial,Outage,Load_Balance,Transformer
5/1/2025 10:12,SS_002,SM_01,224.28,10.33,2.32,49.99,0.0387,Industrial,None,None,SmartMeter
5/1/2025 10:13,SS_002,SM_01,228.96,9.61,2.2,49.62,0.0367,Industrial,None,None,SmartMeter
5/1/2025 10:14,SS_001,SW_01,227.26,10.28,2.34,50.03,0.039,Commercial,None,None,Switch
5/1/2025 10:15,SS_001,TR_01,224.86,13.8,3.1,49.83,0.0517,Industrial,None,None,Transformer
5/1/2025 10:16,SS_001,TR_01,234.85,11.28,2.65,49.87,0.0442,Industrial,None,None,Transformer
5/1/2025 10:17,SS_001,TR_01,238.88,6.42,1.53,50.18,0.0255,Industrial,None,None,Transformer
5/1/2025 10:18,SS_001,TR_01,235,7.99,1.88,50.28,0.0313,Residential,UnderVoltage,Load_Balance,Transformer
5/1/2025 10:19,SS_001,TR_01,228.75,10.87,2.49,50.05,0.0415,Industrial,None,None,Transformer
5/1/2025 10:20,SS_001,TR_01,229.33,12.43,2.85,50.16,0.0475,Commercial,None,None,Transformer
5/1/2025 10:21,SS_002,SW_01,221.26,13.91,3.08,49.67,0.0513,Industrial,None,None,Switch
5/1/2025 10:22,SS_001,SM_01,235.16,13.38,3.15,49.78,0.0525,Industrial,None,None,SmartMeter
5/1/2025 10:23,SS_001,SW_01,227.95,6.68,1.52,49.96,0.0253,Commercial,Overload,Load_Balance,Switch
5/1/2025 10:24,SS_001,TR_01,228.46,12.34,2.82,50.26,0.047,Residential,None,None,Transformer
5/1/2025 10:25,SS_001,SM_01,236.98,8.31,1.97,49.96,0.0328,Industrial,None,None,SmartMeter
5/1/2025 10:26,SS_002,TR_01,221.58,7.58,1.68,50.19,0.028,Industrial,None,None,Transformer
5/1/2025 10:27,SS_002,TR_01,238.08,6.3,1.5,49.88,0.025,Commercial,None,None,Transformer
5/1/2025 10:28,SS_002,SW_01,229.87,10.84,2.49,49.84,0.0415,Commercial,None,None,Switch
5/1/2025 10:29,SS_002,SM_01,232.12,8.58,1.99,50,0.0332,Industrial,Outage,Load_Balance,SmartMeter
5/1/2025 10:30,SS_001,TR_01,232.73,10.02,2.33,49.91,0.0388,Industrial,None,None,Transformer
5/1/2025 10:31,SS_001,SW_01,229.45,9.73,2.23,49.93,0.0372,Commercial,None,None,Switch
5/1/2025 10:32,SS_002,SM_01,228.71,14.8,3.38,50.11,0.0563,Commercial,None,None,SmartMeter
5/1/2025 10:33,SS_002,SM_01,228.52,12.09,2.76,49.93,0.046,Commercial,None,None,SmartMeter
5/1/2025 10:34,SS_002,SW_01,235.87,11.11,2.62,49.98,0.0437,Industrial,None,None,Switch
5/1/2025 10:35,SS_002,SW_01,232.24,5.29,1.23,49.77,0.0205,Commercial,None,None,Switch
5/1/2025 10:36,SS_001,SW_01,224.03,10.43,2.34,50.35,0.039,Industrial,None,None,Switch
5/1/2025 10:37,SS_001,SM_01,241.16,11.91,2.87,50.1,0.0478,Residential,None,None,SmartMeter
5/1/2025 10:38,SS_001,SM_01,220.99,8.37,1.85,49.84,0.0308,Commercial,UnderVoltage,Load_Balance,SmartMeter
5/1/2025 10:39,SS_002,SM_01,226.9,9.5,2.16,49.91,0.036,Residential,Outage,Load_Balance,SmartMeter
5/1/2025 10:40,SS_002,TR_01,220.1,12.24,2.69,49.79,0.0448,Residential,None,None,Transformer
5/1/2025 10:41,SS_002,SM_01,231.2,16.22,3.75,49.82,0.0625,Residential,None,None,SmartMeter
5/1/2025 10:42,SS_001,TR_01,217.35,9.14,1.99,50.22,0.0332,Commercial,Outage,Load_Balance,Transformer
5/1/2025 10:43,SS_001,SM_01,239.79,6.31,1.51,50.1,0.0252,Residential,Overload,Load_Balance,SmartMeter
5/1/2025 10:44,SS_002,SM_01,227.67,9.68,2.2,50.53,0.0367,Commercial,None,None,SmartMeter
5/1/2025 10:45,SS_001,TR_01,222.49,10.76,2.39,50.09,0.0398,Commercial,None,None,Transformer
5/1/2025 10:46,SS_002,TR_01,235.43,10.29,2.42,50.06,0.0403,Residential,None,None,Transformer
5/1/2025 10:47,SS_002,SW_01,228.04,10.81,2.47,49.93,0.0412,Commercial,None,None,Switch
5/1/2025 10:48,SS_001,SW_01,233.11,8.89,2.07,50.08,0.0345,Residential,None,None,Switch
5/1/2025 10:49,SS_001,TR_01,229.85,13.38,3.08,49.99,0.0513,Industrial,None,None,Transformer
5/1/2025 10:50,SS_001,SM_01,221.13,13.79,3.05,49.82,0.0508,Commercial,None,None,SmartMeter
5/1/2025 10:51,SS_001,SM_01,226.73,8.21,1.86,50.27,0.031,Industrial,None,None,SmartMeter
5/1/2025 10:52,SS_002,TR_01,219.32,19.41,4.26,50.21,0.071,Residential,None,None,Transformer
5/1/2025 10:53,SS_002,SM_01,231.12,9.84,2.27,50.06,0.0378,Industrial,None,None,SmartMeter
5/1/2025 10:54,SS_002,TR_01,232.61,11.94,2.78,50.11,0.0463,Commercial,None,None,Transformer
5/1/2025 10:55,SS_001,SW_01,230.45,9.41,2.17,49.97,0.0362,Residential,None,None,Switch
5/1/2025 10:56,SS_001,SW_01,229.03,13.4,3.07,50.12,0.0512,Industrial,Overload,Load_Balance,Switch
5/1/2025 10:57,SS_002,TR_01,215.3,11.97,2.58,50.04,0.043,Residential,None,None,Transformer
5/1/2025 10:58,SS_001,TR_01,229.91,8.83,2.03,50.22,0.0338,Industrial,None,None,Transformer
5/1/2025 10:59,SS_001,SW_01,234.74,7.68,1.8,50.08,0.03,Commercial,Outage,Load_Balance,Switch
5/1/2025 11:00,SS_001,SM_01,225.14,5.86,1.32,49.87,0.022,Commercial,None,None,SmartMeter
5/1/2025 11:01,SS_002,SM_01,234.31,12.86,3.01,50.1,0.0502,Residential,None,None,SmartMeter
5/1/2025 11:02,SS_002,SW_01,233.63,11.55,2.7,49.87,0.045,Commercial,None,None,Switch
5/1/2025 11:03,SS_001,SM_01,232.16,12.4,2.88,50.15,0.048,Industrial,None,None,SmartMeter
5/1/2025 11:04,SS_001,SW_01,235.94,12.12,2.86,50.07,0.0477,Industrial,None,None,Switch
5/1/2025 11:05,SS_002,TR_01,235.35,9.92,2.33,49.82,0.0388,Residential,None,None,Transformer
5/1/2025 11:06,SS_002,SW_01,229.18,7.77,1.78,49.86,0.0297,Residential,None,None,Switch
5/1/2025 11:07,SS_001,SW_01,229.28,7.62,1.75,49.94,0.0292,Industrial,None,None,Switch
5/1/2025 11:08,SS_001,SW_01,220.53,10.64,2.35,50,0.0392,Residential,None,None,Switch
5/1/2025 11:09,SS_002,SM_01,225.91,11.98,2.71,50.19,0.0452,Commercial,None,None,SmartMeter
5/1/2025 11:10,SS_002,SW_01,221.96,7.71,1.71,49.85,0.0285,Industrial,None,None,Switch
5/1/2025 11:11,SS_002,TR_01,225.3,12.49,2.81,49.96,0.0468,Residential,None,None,Transformer
5/1/2025 11:12,SS_002,TR_01,228.68,3.99,0.91,50.13,0.0152,Residential,None,None,Transformer
5/1/2025 11:13,SS_002,SM_01,223.8,10.18,2.28,50.06,0.038,Industrial,Outage,Load_Balance,SmartMeter
5/1/2025 11:14,SS_002,TR_01,236.8,6.07,1.44,49.4,0.024,Residential,Outage,Load_Balance,Transformer
5/1/2025 11:15,SS_001,TR_01,230.92,15.4,3.56,50.25,0.0593,Industrial,None,None,Transformer
5/1/2025 11:16,SS_002,TR_01,231.05,8.53,1.97,50.16,0.0328,Industrial,None,None,Transformer
5/1/2025 11:17,SS_001,TR_01,225.13,11.43,2.57,50.1,0.0428,Industrial,None,None,Transformer
5/1/2025 11:18,SS_001,SM_01,235.3,18.28,4.3,50.08,0.0717,Industrial,None,None,SmartMeter
5/1/2025 11:19,SS_002,TR_01,227.46,9.92,2.26,49.65,0.0377,Residential,Outage,Load_Balance,Transformer
5/1/2025 11:20,SS_001,TR_01,226.53,8.77,1.99,49.9,0.0332,Industrial,None,None,Transformer
5/1/2025 11:21,SS_001,SW_01,230.76,7.53,1.74,50.22,0.029,Residential,None,None,Switch
5/1/2025 11:22,SS_002,SM_01,230,9.97,2.29,49.93,0.0382,Industrial,None,None,SmartMeter
5/1/2025 11:23,SS_001,SW_01,230.78,12.48,2.88,49.83,0.048,Industrial,None,None,Switch
5/1/2025 11:24,SS_002,SW_01,226.71,9.09,2.06,49.73,0.0343,Industrial,None,None,Switch
5/1/2025 11:25,SS_002,SW_01,225.9,8.57,1.94,50.17,0.0323,Commercial,None,None,Switch
5/1/2025 11:26,SS_002,SW_01,231.31,10.58,2.45,50.17,0.0408,Industrial,None,None,Switch
5/1/2025 11:27,SS_002,TR_01,229.31,11.17,2.56,49.98,0.0427,Commercial,None,None,Transformer
5/1/2025 11:28,SS_002,TR_01,231.33,8.25,1.91,49.51,0.0318,Residential,None,None,Transformer
5/1/2025 11:29,SS_001,SM_01,229.33,14.27,3.27,50.19,0.0545,Commercial,None,None,SmartMeter
5/1/2025 11:30,SS_001,SM_01,234.83,13.71,3.22,50.02,0.0537,Residential,None,None,SmartMeter
5/1/2025 11:31,SS_002,SM_01,230.99,8.15,1.88,49.94,0.0313,Residential,UnderVoltage,Load_Balance,SmartMeter
5/1/2025 11:32,SS_002,SW_01,233.08,13.61,3.17,49.97,0.0528,Industrial,None,None,Switch
5/1/2025 11:33,SS_001,SM_01,227.75,10,2.28,50.12,0.038,Industrial,None,None,SmartMeter
5/1/2025 11:34,SS_001,TR_01,222.78,3.11,0.69,49.89,0.0115,Commercial,None,None,Transformer
5/1/2025 11:35,SS_001,SW_01,223.9,8.48,1.9,49.97,0.0317,Industrial,None,None,Switch
5/1/2025 11:36,SS_002,TR_01,227.73,14.36,3.27,50.07,0.0545,Industrial,None,None,Transformer
5/1/2025 11:37,SS_002,SW_01,231.5,11.87,2.75,49.77,0.0458,Industrial,None,None,Switch
5/1/2025 11:38,SS_002,SW_01,235.2,9.77,2.3,50.13,0.0383,Residential,None,None,Switch
5/1/2025 11:39,SS_002,SM_01,224.64,5.34,1.2,50.16,0.02,Residential,None,None,SmartMeter
5/1/2025 11:40,SS_001,TR_01,231.88,7.29,1.69,49.83,0.0282,Residential,None,None,Transformer
5/1/2025 11:41,SS_001,TR_01,235.63,6.43,1.52,50.33,0.0253,Commercial,None,None,Transformer
5/1/2025 11:42,SS_001,TR_01,225.5,11.92,2.69,49.93,0.0448,Residential,None,None,Transformer
5/1/2025 11:43,SS_002,TR_01,233.02,8.37,1.95,49.97,0.0325,Commercial,None,None,Transformer
5/1/2025 11:44,SS_002,SM_01,230.2,6.99,1.61,50.15,0.0268,Industrial,None,None,SmartMeter
5/1/2025 11:45,SS_001,SM_01,227.43,9.31,2.12,49.8,0.0353,Residential,None,None,SmartMeter
5/1/2025 11:46,SS_002,SM_01,217.19,9.43,2.05,50.48,0.0342,Commercial,None,None,SmartMeter
5/1/2025 11:47,SS_001,SW_01,233.92,9.94,2.33,49.95,0.0388,Residential,None,None,Switch
5/1/2025 11:48,SS_001,TR_01,230.11,11.64,2.68,49.76,0.0447,Commercial,None,None,Transformer
5/1/2025 11:49,SS_001,SW_01,235.57,12.15,2.86,50.14,0.0477,Residential,None,None,Switch
5/1/2025 11:50,SS_002,SW_01,232.19,10.06,2.34,50.13,0.039,Industrial,None,None,Switch
5/1/2025 11:51,SS_002,SM_01,232.96,8.94,2.08,49.89,0.0347,Residential,None,None,SmartMeter
5/1/2025 11:52,SS_002,SW_01,230.51,14.65,3.38,49.75,0.0563,Commercial,None,None,Switch
5/1/2025 11:53,SS_002,SW_01,222.66,10.49,2.34,50.01,0.039,Industrial,None,None,Switch
5/1/2025 11:54,SS_001,SM_01,230.87,10.73,2.48,49.96,0.0413,Industrial,None,None,SmartMeter
5/1/2025 11:55,SS_002,SM_01,237.45,5.2,1.23,49.83,0.0205,Residential,None,None,SmartMeter
5/1/2025 11:56,SS_001,TR_01,229.48,5.07,1.16,49.96,0.0193,Industrial,Overload,Load_Balance,Transformer
5/1/2025 11:57,SS_002,SM_01,238.31,10.06,2.4,50.05,0.04,Industrial,None,None,SmartMeter
5/1/2025 11:58,SS_002,SM_01,223.7,8.15,1.82,49.92,0.0303,Industrial,None,None,SmartMeter
5/1/2025 11:59,SS_002,SM_01,228.41,13.84,3.16,50.11,0.0527,Residential,None,None,SmartMeter
5/1/2025 12:00,SS_001,SM_01,224.44,10.74,2.41,50.1,0.0402,Residential,None,None,SmartMeter
5/1/2025 12:01,SS_001,SM_01,235.7,14.74,3.47,49.8,0.0578,Residential,None,None,SmartMeter
5/1/2025 12:02,SS_001,SM_01,225.95,6.23,1.41,49.95,0.0235,Industrial,None,None,SmartMeter
5/1/2025 12:03,SS_002,SM_01,232.33,12.96,3.01,49.98,0.0502,Industrial,None,None,SmartMeter
5/1/2025 12:04,SS_002,SW_01,228.4,10.46,2.39,49.83,0.0398,Residential,None,None,Switch
5/1/2025 12:05,SS_001,SM_01,240.45,5.18,1.25,50.04,0.0208,Residential,None,None,SmartMeter
5/1/2025 12:06,SS_002,SW_01,240.12,10.02,2.41,49.96,0.0402,Commercial,None,None,Switch
5/1/2025 12:07,SS_002,TR_01,228.21,9.46,2.16,50.27,0.036,Commercial,None,None,Transformer
5/1/2025 12:08,SS_001,SM_01,218.94,14.6,3.2,49.72,0.0533,Residential,None,None,SmartMeter
5/1/2025 12:09,SS_001,SW_01,228.67,8.71,1.99,50.12,0.0332,Commercial,None,None,Switch
5/1/2025 12:10,SS_002,SW_01,222.01,11.39,2.53,50.4,0.0422,Commercial,None,None,Switch
5/1/2025 12:11,SS_002,TR_01,223.18,10.57,2.36,49.87,0.0393,Commercial,None,None,Transformer
5/1/2025 12:12,SS_002,SM_01,232.13,10.06,2.34,49.87,0.039,Residential,None,None,SmartMeter
